[2020.06.02 15:52:19] | INFO  | [Node2D.gd] [_ready()] >> 1 animal born

[2020.06.03 00:32:08] | INFO  | [Node2D.gd] [_ready()] >> 8367 animal born

[2020.06.03 00:32:09] | INFO  | [Node2D.gd] [_ready()] >> 8334 animal dead

[2020.06.03 00:32:10] | INFO  | [Node2D.gd] [_ready()] >> 8368 animal born

[2020.06.03 00:32:10] | INFO  | [Node2D.gd] [_ready()] >> 8369 animal born

[2020.06.03 00:32:13] | INFO  | [Node2D.gd] [_ready()] >> 8336 animal dead

[2020.06.03 00:32:14] | INFO  | [Node2D.gd] [_ready()] >> 8337 animal dead

[2020.06.03 00:32:16] | INFO  | [Node2D.gd] [_ready()] >> 8370 animal born

[2020.06.03 00:32:17] | INFO  | [Node2D.gd] [_ready()] >> 8340 animal dead

[2020.06.03 00:32:17] | INFO  | [Node2D.gd] [_ready()] >> 8371 animal born

[2020.06.03 00:32:20] | INFO  | [Node2D.gd] [_ready()] >> 8372 animal born

[2020.06.03 00:32:21] | INFO  | [Node2D.gd] [_ready()] >> 8373 animal born

[2020.06.03 00:32:22] | INFO  | [Node2D.gd] [_ready()] >> 8343 animal dead

[2020.06.03 00:32:23] | INFO  | [Node2D.gd] [_ready()] >> 8344 animal dead

[2020.06.03 00:32:24] | INFO  | [Node2D.gd] [_ready()] >> 8345 animal dead

[2020.06.03 00:32:25] | INFO  | [Node2D.gd] [_ready()] >> 8374 animal born

[2020.06.03 00:32:30] | INFO  | [Node2D.gd] [_ready()] >> 8347 animal dead

[2020.06.03 00:32:30] | INFO  | [Node2D.gd] [_ready()] >> 8348 animal dead

[2020.06.03 00:32:30] | INFO  | [Node2D.gd] [_ready()] >> 8349 animal dead

[2020.06.03 00:32:32] | INFO  | [Node2D.gd] [_ready()] >> 8352 animal dead

[2020.06.03 00:32:32] | INFO  | [Node2D.gd] [_ready()] >> 8375 animal born

[2020.06.03 00:32:32] | INFO  | [Node2D.gd] [_ready()] >> 8376 animal born

[2020.06.03 00:32:34] | INFO  | [Node2D.gd] [_ready()] >> 8377 animal born

[2020.06.03 00:32:35] | INFO  | [Node2D.gd] [_ready()] >> 8355 animal dead

[2020.06.03 00:32:36] | INFO  | [Node2D.gd] [_ready()] >> 8356 animal dead

[2020.06.03 00:32:36] | INFO  | [Node2D.gd] [_ready()] >> 8378 animal born

[2020.06.03 00:32:37] | INFO  | [Node2D.gd] [_ready()] >> 8379 animal born

[2020.06.03 00:32:44] | INFO  | [Node2D.gd] [_ready()] >> 8380 animal born

[2020.06.03 00:32:45] | INFO  | [Node2D.gd] [_ready()] >> 8378 animal dead

[2020.06.03 00:32:46] | INFO  | [Node2D.gd] [_ready()] >> 8373 animal dead

[2020.06.03 00:32:47] | INFO  | [Node2D.gd] [_ready()] >> 8361 animal dead

[2020.06.03 00:32:49] | INFO  | [Node2D.gd] [_ready()] >> 8381 animal born

[2020.06.03 00:32:51] | INFO  | [Node2D.gd] [_ready()] >> 8364 animal dead

[2020.06.03 00:32:52] | INFO  | [Node2D.gd] [_ready()] >> 8382 animal born

[2020.06.03 00:32:56] | INFO  | [Node2D.gd] [_ready()] >> 8383 animal born

[2020.06.03 00:33:00] | INFO  | [Node2D.gd] [_ready()] >> 8368 animal dead

[2020.06.03 00:33:06] | INFO  | [Node2D.gd] [_ready()] >> 8384 animal born

[2020.06.03 00:33:06] | INFO  | [Node2D.gd] [_ready()] >> 8370 animal dead

[2020.06.03 00:33:07] | INFO  | [Node2D.gd] [_ready()] >> 8371 animal dead

[2020.06.03 00:33:15] | INFO  | [Node2D.gd] [_ready()] >> 8311 animal dead

[2020.06.03 00:33:24] | INFO  | [Node2D.gd] [_ready()] >> 8310 animal dead

[2020.06.03 00:33:25] | INFO  | [Node2D.gd] [_ready()] >> 8313 animal dead

[2020.06.03 00:33:33] | INFO  | [Node2D.gd] [_ready()] >> 8338 animal dead

[2020.06.03 00:33:35] | INFO  | [Node2D.gd] [_ready()] >> 8312 animal dead

[2020.06.03 00:33:43] | INFO  | [Node2D.gd] [_ready()] >> 8377 animal dead

[2020.06.03 00:33:46] | INFO  | [Node2D.gd] [_ready()] >> 8385 animal born

[2020.06.03 00:33:46] | INFO  | [Node2D.gd] [_ready()] >> 8386 animal born

[2020.06.03 00:33:46] | INFO  | [Node2D.gd] [_ready()] >> 8387 animal born

[2020.06.03 00:33:46] | INFO  | [Node2D.gd] [_ready()] >> 8388 animal born

[2020.06.03 00:33:46] | INFO  | [Node2D.gd] [_ready()] >> 8389 animal born

[2020.06.03 00:33:46] | INFO  | [Node2D.gd] [_ready()] >> 8390 animal born

[2020.06.03 00:33:46] | INFO  | [Node2D.gd] [_ready()] >> 8391 animal born

[2020.06.03 00:33:46] | INFO  | [Node2D.gd] [_ready()] >> 8392 animal born

[2020.06.03 00:33:46] | INFO  | [Node2D.gd] [_ready()] >> 8393 animal born

[2020.06.03 00:33:46] | INFO  | [Node2D.gd] [_ready()] >> 8394 animal born

[2020.06.03 00:33:46] | INFO  | [Node2D.gd] [_ready()] >> 8395 animal born

[2020.06.03 00:33:46] | INFO  | [Node2D.gd] [_ready()] >> 8396 animal born

[2020.06.03 00:33:46] | INFO  | [Node2D.gd] [_ready()] >> 8397 animal born

[2020.06.03 00:33:46] | INFO  | [Node2D.gd] [_ready()] >> 8398 animal born

[2020.06.03 00:33:46] | INFO  | [Node2D.gd] [_ready()] >> 8399 animal born

[2020.06.03 00:33:46] | INFO  | [Node2D.gd] [_ready()] >> 8400 animal born

[2020.06.03 00:33:46] | INFO  | [Node2D.gd] [_ready()] >> 8401 animal born

[2020.06.03 00:33:46] | INFO  | [Node2D.gd] [_ready()] >> 8402 animal born

[2020.06.03 00:33:46] | INFO  | [Node2D.gd] [_ready()] >> 8403 animal born

[2020.06.03 00:33:46] | INFO  | [Node2D.gd] [_ready()] >> 8404 animal born

[2020.06.03 00:33:46] | INFO  | [Node2D.gd] [_ready()] >> 8405 animal born

[2020.06.03 00:33:46] | INFO  | [Node2D.gd] [_ready()] >> 8406 animal born

[2020.06.03 00:33:46] | INFO  | [Node2D.gd] [_ready()] >> 8407 animal born

[2020.06.03 00:33:46] | INFO  | [Node2D.gd] [_ready()] >> 8408 animal born

[2020.06.03 00:33:46] | INFO  | [Node2D.gd] [_ready()] >> 8409 animal born

[2020.06.03 00:33:46] | INFO  | [Node2D.gd] [_ready()] >> 8410 animal born

[2020.06.03 00:33:46] | INFO  | [Node2D.gd] [_ready()] >> 8411 animal born

[2020.06.03 00:33:46] | INFO  | [Node2D.gd] [_ready()] >> 8412 animal born

[2020.06.03 00:33:46] | INFO  | [Node2D.gd] [_ready()] >> 8413 animal born

[2020.06.03 00:33:46] | INFO  | [Node2D.gd] [_ready()] >> 8414 animal born

[2020.06.03 00:33:46] | INFO  | [Node2D.gd] [_ready()] >> 8415 animal born

[2020.06.03 00:33:46] | INFO  | [Node2D.gd] [_ready()] >> 8416 animal born

[2020.06.03 00:33:46] | INFO  | [Node2D.gd] [_ready()] >> 8417 animal born

[2020.06.03 00:33:46] | INFO  | [Node2D.gd] [_ready()] >> 8418 animal born

[2020.06.03 00:33:46] | INFO  | [Node2D.gd] [_ready()] >> 8419 animal born

[2020.06.03 00:33:46] | INFO  | [Node2D.gd] [_ready()] >> 8420 animal born

[2020.06.03 00:33:46] | INFO  | [Node2D.gd] [_ready()] >> 8421 animal born

[2020.06.03 00:33:46] | INFO  | [Node2D.gd] [_ready()] >> 8422 animal born

[2020.06.03 00:33:46] | INFO  | [Node2D.gd] [_ready()] >> 8423 animal born

[2020.06.03 00:33:46] | INFO  | [Node2D.gd] [_ready()] >> 8424 animal born

[2020.06.03 00:33:50] | INFO  | [Node2D.gd] [_ready()] >> 8411 animal dead

[2020.06.03 00:33:58] | INFO  | [Node2D.gd] [_ready()] >> 8425 animal born

[2020.06.03 00:33:59] | INFO  | [Node2D.gd] [_ready()] >> 8426 animal born

[2020.06.03 00:33:59] | INFO  | [Node2D.gd] [_ready()] >> 8427 animal born

[2020.06.03 00:33:59] | INFO  | [Node2D.gd] [_ready()] >> 8428 animal born

[2020.06.03 00:33:59] | INFO  | [Node2D.gd] [_ready()] >> 8429 animal born

[2020.06.03 00:33:59] | INFO  | [Node2D.gd] [_ready()] >> 8430 animal born

[2020.06.03 00:34:00] | INFO  | [Node2D.gd] [_ready()] >> 8431 animal born

[2020.06.03 00:34:00] | INFO  | [Node2D.gd] [_ready()] >> 8432 animal born

[2020.06.03 00:34:01] | INFO  | [Node2D.gd] [_ready()] >> 8433 animal born

[2020.06.03 00:34:01] | INFO  | [Node2D.gd] [_ready()] >> 8434 animal born

[2020.06.03 00:34:01] | INFO  | [Node2D.gd] [_ready()] >> 8435 animal born

[2020.06.03 00:34:01] | INFO  | [Node2D.gd] [_ready()] >> 8436 animal born

[2020.06.03 00:34:01] | INFO  | [Node2D.gd] [_ready()] >> 8437 animal born

[2020.06.03 00:34:01] | INFO  | [Node2D.gd] [_ready()] >> 8401 animal dead

[2020.06.03 00:34:01] | INFO  | [Node2D.gd] [_ready()] >> 8438 animal born

[2020.06.03 00:34:01] | INFO  | [Node2D.gd] [_ready()] >> 8412 animal dead

[2020.06.03 00:34:02] | INFO  | [Node2D.gd] [_ready()] >> 8398 animal dead

[2020.06.03 00:34:03] | INFO  | [Node2D.gd] [_ready()] >> 8426 animal dead

[2020.06.03 00:34:04] | INFO  | [Node2D.gd] [_ready()] >> 8432 animal dead

[2020.06.03 00:34:08] | INFO  | [Node2D.gd] [_ready()] >> 8439 animal born

[2020.06.03 00:34:08] | INFO  | [Node2D.gd] [_ready()] >> 8440 animal born

[2020.06.03 00:34:08] | INFO  | [Node2D.gd] [_ready()] >> 8441 animal born

[2020.06.03 00:34:09] | INFO  | [Node2D.gd] [_ready()] >> 8442 animal born

[2020.06.03 00:34:09] | INFO  | [Node2D.gd] [_ready()] >> 8443 animal born

[2020.06.03 00:34:11] | INFO  | [Node2D.gd] [_ready()] >> 8444 animal born

[2020.06.03 00:34:11] | INFO  | [Node2D.gd] [_ready()] >> 8445 animal born

[2020.06.03 00:34:13] | INFO  | [Node2D.gd] [_ready()] >> 8446 animal born

[2020.06.03 00:34:13] | INFO  | [Node2D.gd] [_ready()] >> 8427 animal dead

[2020.06.03 00:34:14] | INFO  | [Node2D.gd] [_ready()] >> 8447 animal born

[2020.06.03 00:34:14] | INFO  | [Node2D.gd] [_ready()] >> 8448 animal born

[2020.06.03 00:34:16] | INFO  | [Node2D.gd] [_ready()] >> 8449 animal born

[2020.06.03 00:34:19] | INFO  | [Node2D.gd] [_ready()] >> 8450 animal born

[2020.06.03 00:34:20] | INFO  | [Node2D.gd] [_ready()] >> 8451 animal born

[2020.06.03 00:34:21] | INFO  | [Node2D.gd] [_ready()] >> 8452 animal born

[2020.06.03 00:34:22] | INFO  | [Node2D.gd] [_ready()] >> 8453 animal born

[2020.06.03 00:34:22] | INFO  | [Node2D.gd] [_ready()] >> 8454 animal born

[2020.06.03 00:34:24] | INFO  | [Node2D.gd] [_ready()] >> 8389 animal dead

[2020.06.03 00:34:26] | INFO  | [Node2D.gd] [_ready()] >> 8455 animal born

[2020.06.03 00:34:27] | INFO  | [Node2D.gd] [_ready()] >> 8456 animal born

[2020.06.03 00:34:28] | INFO  | [Node2D.gd] [_ready()] >> 8457 animal born

[2020.06.03 00:34:28] | INFO  | [Node2D.gd] [_ready()] >> 8458 animal born

[2020.06.03 00:34:29] | INFO  | [Node2D.gd] [_ready()] >> 8438 animal dead

[2020.06.03 00:34:29] | INFO  | [Node2D.gd] [_ready()] >> 8459 animal born

[2020.06.03 00:34:29] | INFO  | [Node2D.gd] [_ready()] >> 8460 animal born

[2020.06.03 00:34:30] | INFO  | [Node2D.gd] [_ready()] >> 8461 animal born

[2020.06.03 00:34:31] | INFO  | [Node2D.gd] [_ready()] >> 8462 animal born

[2020.06.03 00:34:33] | INFO  | [Node2D.gd] [_ready()] >> 8463 animal born

[2020.06.03 00:34:35] | INFO  | [Node2D.gd] [_ready()] >> 8464 animal born

[2020.06.03 00:34:35] | INFO  | [Node2D.gd] [_ready()] >> 8465 animal born

[2020.06.03 00:34:36] | INFO  | [Node2D.gd] [_ready()] >> 8385 animal dead

[2020.06.03 00:34:36] | INFO  | [Node2D.gd] [_ready()] >> 8386 animal dead

[2020.06.03 00:34:36] | INFO  | [Node2D.gd] [_ready()] >> 8387 animal dead

[2020.06.03 00:34:36] | INFO  | [Node2D.gd] [_ready()] >> 8388 animal dead

[2020.06.03 00:34:36] | INFO  | [Node2D.gd] [_ready()] >> 8390 animal dead

[2020.06.03 00:34:36] | INFO  | [Node2D.gd] [_ready()] >> 8391 animal dead

[2020.06.03 00:34:36] | INFO  | [Node2D.gd] [_ready()] >> 8392 animal dead

[2020.06.03 00:34:36] | INFO  | [Node2D.gd] [_ready()] >> 8393 animal dead

[2020.06.03 00:34:36] | INFO  | [Node2D.gd] [_ready()] >> 8394 animal dead

[2020.06.03 00:34:36] | INFO  | [Node2D.gd] [_ready()] >> 8395 animal dead

[2020.06.03 00:34:36] | INFO  | [Node2D.gd] [_ready()] >> 8396 animal dead

[2020.06.03 00:34:36] | INFO  | [Node2D.gd] [_ready()] >> 8397 animal dead

[2020.06.03 00:34:36] | INFO  | [Node2D.gd] [_ready()] >> 8399 animal dead

[2020.06.03 00:34:36] | INFO  | [Node2D.gd] [_ready()] >> 8400 animal dead

[2020.06.03 00:34:36] | INFO  | [Node2D.gd] [_ready()] >> 8402 animal dead

[2020.06.03 00:34:36] | INFO  | [Node2D.gd] [_ready()] >> 8403 animal dead

[2020.06.03 00:34:36] | INFO  | [Node2D.gd] [_ready()] >> 8404 animal dead

[2020.06.03 00:34:36] | INFO  | [Node2D.gd] [_ready()] >> 8405 animal dead

[2020.06.03 00:34:36] | INFO  | [Node2D.gd] [_ready()] >> 8406 animal dead

[2020.06.03 00:34:36] | INFO  | [Node2D.gd] [_ready()] >> 8408 animal dead

[2020.06.03 00:34:36] | INFO  | [Node2D.gd] [_ready()] >> 8410 animal dead

[2020.06.03 00:34:36] | INFO  | [Node2D.gd] [_ready()] >> 8413 animal dead

[2020.06.03 00:34:36] | INFO  | [Node2D.gd] [_ready()] >> 8414 animal dead

[2020.06.03 00:34:36] | INFO  | [Node2D.gd] [_ready()] >> 8415 animal dead

[2020.06.03 00:34:36] | INFO  | [Node2D.gd] [_ready()] >> 8416 animal dead

[2020.06.03 00:34:36] | INFO  | [Node2D.gd] [_ready()] >> 8417 animal dead

[2020.06.03 00:34:36] | INFO  | [Node2D.gd] [_ready()] >> 8420 animal dead

[2020.06.03 00:34:36] | INFO  | [Node2D.gd] [_ready()] >> 8421 animal dead

[2020.06.03 00:34:36] | INFO  | [Node2D.gd] [_ready()] >> 8422 animal dead

[2020.06.03 00:34:36] | INFO  | [Node2D.gd] [_ready()] >> 8423 animal dead

[2020.06.03 00:34:36] | INFO  | [Node2D.gd] [_ready()] >> 8424 animal dead

[2020.06.03 00:34:37] | INFO  | [Node2D.gd] [_ready()] >> 8466 animal born

[2020.06.03 00:34:37] | INFO  | [Node2D.gd] [_ready()] >> 8467 animal born

[2020.06.03 00:34:38] | INFO  | [Node2D.gd] [_ready()] >> 8468 animal born

[2020.06.03 00:34:38] | INFO  | [Node2D.gd] [_ready()] >> 8445 animal dead

[2020.06.03 00:34:39] | INFO  | [Node2D.gd] [_ready()] >> 8469 animal born

[2020.06.03 00:34:40] | INFO  | [Node2D.gd] [_ready()] >> 8470 animal born

[2020.06.03 00:34:40] | INFO  | [Node2D.gd] [_ready()] >> 8471 animal born

[2020.06.03 00:34:42] | INFO  | [Node2D.gd] [_ready()] >> 8472 animal born

[2020.06.03 00:34:42] | INFO  | [Node2D.gd] [_ready()] >> 8473 animal born

[2020.06.03 00:34:43] | INFO  | [Node2D.gd] [_ready()] >> 8474 animal born

[2020.06.03 00:34:43] | INFO  | [Node2D.gd] [_ready()] >> 8475 animal born

[2020.06.03 00:34:44] | INFO  | [Node2D.gd] [_ready()] >> 8476 animal born

[2020.06.03 00:34:45] | INFO  | [Node2D.gd] [_ready()] >> 8477 animal born

[2020.06.03 00:34:45] | INFO  | [Node2D.gd] [_ready()] >> 8478 animal born

[2020.06.03 00:34:45] | INFO  | [Node2D.gd] [_ready()] >> 8479 animal born

[2020.06.03 00:34:46] | INFO  | [Node2D.gd] [_ready()] >> 8480 animal born

[2020.06.03 00:34:47] | INFO  | [Node2D.gd] [_ready()] >> 8481 animal born

[2020.06.03 00:34:48] | INFO  | [Node2D.gd] [_ready()] >> 8482 animal born

[2020.06.03 00:34:48] | INFO  | [Node2D.gd] [_ready()] >> 8425 animal dead

[2020.06.03 00:34:49] | INFO  | [Node2D.gd] [_ready()] >> 8483 animal born

[2020.06.03 00:34:49] | INFO  | [Node2D.gd] [_ready()] >> 8484 animal born

[2020.06.03 00:34:50] | INFO  | [Node2D.gd] [_ready()] >> 8431 animal dead

[2020.06.03 00:34:51] | INFO  | [Node2D.gd] [_ready()] >> 8433 animal dead

[2020.06.03 00:34:51] | INFO  | [Node2D.gd] [_ready()] >> 8485 animal born

[2020.06.03 00:34:52] | INFO  | [Node2D.gd] [_ready()] >> 8486 animal born

[2020.06.03 00:34:53] | INFO  | [Node2D.gd] [_ready()] >> 8487 animal born

[2020.06.03 00:34:53] | INFO  | [Node2D.gd] [_ready()] >> 8488 animal born

[2020.06.03 00:34:54] | INFO  | [Node2D.gd] [_ready()] >> 8489 animal born

[2020.06.03 00:34:55] | INFO  | [Node2D.gd] [_ready()] >> 8490 animal born

[2020.06.03 00:34:55] | INFO  | [Node2D.gd] [_ready()] >> 8491 animal born

[2020.06.03 00:34:55] | INFO  | [Node2D.gd] [_ready()] >> 8492 animal born

[2020.06.03 00:34:56] | INFO  | [Node2D.gd] [_ready()] >> 8493 animal born

[2020.06.03 00:34:56] | INFO  | [Node2D.gd] [_ready()] >> 8494 animal born

[2020.06.03 00:34:58] | INFO  | [Node2D.gd] [_ready()] >> 8495 animal born

[2020.06.03 00:34:58] | INFO  | [Node2D.gd] [_ready()] >> 8440 animal dead

[2020.06.03 00:34:58] | INFO  | [Node2D.gd] [_ready()] >> 8496 animal born

[2020.06.03 00:34:58] | INFO  | [Node2D.gd] [_ready()] >> 8441 animal dead

[2020.06.03 00:34:59] | INFO  | [Node2D.gd] [_ready()] >> 8442 animal dead

[2020.06.03 00:34:59] | INFO  | [Node2D.gd] [_ready()] >> 8443 animal dead

[2020.06.03 00:35:01] | INFO  | [Node2D.gd] [_ready()] >> 8497 animal born

[2020.06.03 00:35:01] | INFO  | [Node2D.gd] [_ready()] >> 8444 animal dead

[2020.06.03 00:35:02] | INFO  | [Node2D.gd] [_ready()] >> 8498 animal born

[2020.06.03 00:35:03] | INFO  | [Node2D.gd] [_ready()] >> 8446 animal dead

[2020.06.03 00:35:03] | INFO  | [Node2D.gd] [_ready()] >> 8499 animal born

[2020.06.03 00:35:03] | INFO  | [Node2D.gd] [_ready()] >> 8500 animal born

[2020.06.03 00:35:04] | INFO  | [Node2D.gd] [_ready()] >> 8447 animal dead

[2020.06.03 00:35:04] | INFO  | [Node2D.gd] [_ready()] >> 8501 animal born

[2020.06.03 00:35:04] | INFO  | [Node2D.gd] [_ready()] >> 8502 animal born

[2020.06.03 00:35:05] | INFO  | [Node2D.gd] [_ready()] >> 8503 animal born

[2020.06.03 00:35:06] | INFO  | [Node2D.gd] [_ready()] >> 8449 animal dead

[2020.06.03 00:35:09] | INFO  | [Node2D.gd] [_ready()] >> 8504 animal born

[2020.06.03 00:35:09] | INFO  | [Node2D.gd] [_ready()] >> 8450 animal dead

[2020.06.03 00:35:10] | INFO  | [Node2D.gd] [_ready()] >> 8505 animal born

[2020.06.03 00:35:10] | INFO  | [Node2D.gd] [_ready()] >> 8451 animal dead

[2020.06.03 00:35:10] | INFO  | [Node2D.gd] [_ready()] >> 8506 animal born

[2020.06.03 00:35:11] | INFO  | [Node2D.gd] [_ready()] >> 8507 animal born

[2020.06.03 00:35:11] | INFO  | [Node2D.gd] [_ready()] >> 8452 animal dead

[2020.06.03 00:35:11] | INFO  | [Node2D.gd] [_ready()] >> 8508 animal born

[2020.06.03 00:35:12] | INFO  | [Node2D.gd] [_ready()] >> 8509 animal born

[2020.06.03 00:35:12] | INFO  | [Node2D.gd] [_ready()] >> 8453 animal dead

[2020.06.03 00:35:12] | INFO  | [Node2D.gd] [_ready()] >> 8454 animal dead

[2020.06.03 00:35:15] | INFO  | [Node2D.gd] [_ready()] >> 8510 animal born

[2020.06.03 00:35:16] | INFO  | [Node2D.gd] [_ready()] >> 8511 animal born

[2020.06.03 00:35:17] | INFO  | [Node2D.gd] [_ready()] >> 8512 animal born

[2020.06.03 00:35:18] | INFO  | [Node2D.gd] [_ready()] >> 8513 animal born

[2020.06.03 00:35:18] | INFO  | [Node2D.gd] [_ready()] >> 8457 animal dead

[2020.06.03 00:35:18] | INFO  | [Node2D.gd] [_ready()] >> 8458 animal dead

[2020.06.03 00:35:20] | INFO  | [Node2D.gd] [_ready()] >> 8461 animal dead

[2020.06.03 00:35:20] | INFO  | [Node2D.gd] [_ready()] >> 8514 animal born

[2020.06.03 00:35:21] | INFO  | [Node2D.gd] [_ready()] >> 8462 animal dead

[2020.06.03 00:35:23] | INFO  | [Node2D.gd] [_ready()] >> 8515 animal born

[2020.06.03 00:35:23] | INFO  | [Node2D.gd] [_ready()] >> 8463 animal dead

[2020.06.03 00:35:25] | INFO  | [Node2D.gd] [_ready()] >> 8516 animal born

[2020.06.03 00:35:25] | INFO  | [Node2D.gd] [_ready()] >> 8517 animal born

[2020.06.03 00:35:25] | INFO  | [Node2D.gd] [_ready()] >> 8464 animal dead

[2020.06.03 00:35:25] | INFO  | [Node2D.gd] [_ready()] >> 8465 animal dead

[2020.06.03 00:35:26] | INFO  | [Node2D.gd] [_ready()] >> 8518 animal born

[2020.06.03 00:35:26] | INFO  | [Node2D.gd] [_ready()] >> 8519 animal born

[2020.06.03 00:35:27] | INFO  | [Node2D.gd] [_ready()] >> 8520 animal born

[2020.06.03 00:35:27] | INFO  | [Node2D.gd] [_ready()] >> 8467 animal dead

[2020.06.03 00:35:29] | INFO  | [Node2D.gd] [_ready()] >> 8521 animal born

[2020.06.03 00:35:29] | INFO  | [Node2D.gd] [_ready()] >> 8469 animal dead

[2020.06.03 00:35:30] | INFO  | [Node2D.gd] [_ready()] >> 8522 animal born

[2020.06.03 00:35:30] | INFO  | [Node2D.gd] [_ready()] >> 8470 animal dead

[2020.06.03 00:35:30] | INFO  | [Node2D.gd] [_ready()] >> 8471 animal dead

[2020.06.03 00:35:30] | INFO  | [Node2D.gd] [_ready()] >> 8523 animal born

[2020.06.03 00:35:31] | INFO  | [Node2D.gd] [_ready()] >> 8500 animal dead

[2020.06.03 00:35:31] | INFO  | [Node2D.gd] [_ready()] >> 8524 animal born

[2020.06.03 00:35:32] | INFO  | [Node2D.gd] [_ready()] >> 8525 animal born

[2020.06.03 00:35:32] | INFO  | [Node2D.gd] [_ready()] >> 8526 animal born

[2020.06.03 00:35:32] | INFO  | [Node2D.gd] [_ready()] >> 8472 animal dead

[2020.06.03 00:35:33] | INFO  | [Node2D.gd] [_ready()] >> 8473 animal dead

[2020.06.03 00:35:33] | INFO  | [Node2D.gd] [_ready()] >> 8474 animal dead

[2020.06.03 00:35:33] | INFO  | [Node2D.gd] [_ready()] >> 8475 animal dead

[2020.06.03 00:35:34] | INFO  | [Node2D.gd] [_ready()] >> 8476 animal dead

[2020.06.03 00:35:34] | INFO  | [Node2D.gd] [_ready()] >> 8527 animal born

[2020.06.03 00:35:34] | INFO  | [Node2D.gd] [_ready()] >> 8528 animal born

[2020.06.03 00:35:35] | INFO  | [Node2D.gd] [_ready()] >> 8477 animal dead

[2020.06.03 00:35:35] | INFO  | [Node2D.gd] [_ready()] >> 8478 animal dead

[2020.06.03 00:35:35] | INFO  | [Node2D.gd] [_ready()] >> 8479 animal dead

[2020.06.03 00:35:36] | INFO  | [Node2D.gd] [_ready()] >> 8529 animal born

[2020.06.03 00:35:37] | INFO  | [Node2D.gd] [_ready()] >> 8530 animal born

[2020.06.03 00:35:37] | INFO  | [Node2D.gd] [_ready()] >> 8481 animal dead

[2020.06.03 00:35:37] | INFO  | [Node2D.gd] [_ready()] >> 8531 animal born

[2020.06.03 00:35:38] | INFO  | [Node2D.gd] [_ready()] >> 8482 animal dead

[2020.06.03 00:35:39] | INFO  | [Node2D.gd] [_ready()] >> 8532 animal born

[2020.06.03 00:35:39] | INFO  | [Node2D.gd] [_ready()] >> 8484 animal dead

[2020.06.03 00:35:40] | INFO  | [Node2D.gd] [_ready()] >> 8533 animal born

[2020.06.03 00:35:41] | INFO  | [Node2D.gd] [_ready()] >> 8534 animal born

[2020.06.03 00:35:42] | INFO  | [Node2D.gd] [_ready()] >> 8535 animal born

[2020.06.03 00:35:42] | INFO  | [Node2D.gd] [_ready()] >> 8486 animal dead

[2020.06.03 00:35:44] | INFO  | [Node2D.gd] [_ready()] >> 8536 animal born

[2020.06.03 00:35:44] | INFO  | [Node2D.gd] [_ready()] >> 8489 animal dead

[2020.06.03 00:35:45] | INFO  | [Node2D.gd] [_ready()] >> 8490 animal dead

[2020.06.03 00:35:45] | INFO  | [Node2D.gd] [_ready()] >> 8537 animal born

[2020.06.03 00:35:45] | INFO  | [Node2D.gd] [_ready()] >> 8493 animal dead

[2020.06.03 00:35:45] | INFO  | [Node2D.gd] [_ready()] >> 8491 animal dead

[2020.06.03 00:35:46] | INFO  | [Node2D.gd] [_ready()] >> 8538 animal born

[2020.06.03 00:35:46] | INFO  | [Node2D.gd] [_ready()] >> 8494 animal dead

[2020.06.03 00:35:46] | INFO  | [Node2D.gd] [_ready()] >> 8539 animal born

[2020.06.03 00:35:47] | INFO  | [Node2D.gd] [_ready()] >> 8540 animal born

[2020.06.03 00:35:48] | INFO  | [Node2D.gd] [_ready()] >> 8496 animal dead

[2020.06.03 00:35:49] | INFO  | [Node2D.gd] [_ready()] >> 8541 animal born

[2020.06.03 00:35:50] | INFO  | [Node2D.gd] [_ready()] >> 8542 animal born

[2020.06.03 00:35:51] | INFO  | [Node2D.gd] [_ready()] >> 8497 animal dead

[2020.06.03 00:35:51] | INFO  | [Node2D.gd] [_ready()] >> 8543 animal born

[2020.06.03 00:35:51] | INFO  | [Node2D.gd] [_ready()] >> 8544 animal born

[2020.06.03 00:35:52] | INFO  | [Node2D.gd] [_ready()] >> 8545 animal born

[2020.06.03 00:35:52] | INFO  | [Node2D.gd] [_ready()] >> 8546 animal born

[2020.06.03 00:35:52] | INFO  | [Node2D.gd] [_ready()] >> 8498 animal dead

[2020.06.03 00:35:53] | INFO  | [Node2D.gd] [_ready()] >> 8499 animal dead

[2020.06.03 00:35:54] | INFO  | [Node2D.gd] [_ready()] >> 8547 animal born

[2020.06.03 00:35:54] | INFO  | [Node2D.gd] [_ready()] >> 8502 animal dead

[2020.06.03 00:35:55] | INFO  | [Node2D.gd] [_ready()] >> 8503 animal dead

[2020.06.03 00:35:55] | INFO  | [Node2D.gd] [_ready()] >> 8548 animal born

